ID,Year,Player,Pos,Height,Experience,Weight,BMI,Age,Tm,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,blanl,OWS,DWS,WS,WS/48,blank2,OBPM,DBPM,BPM,VORP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,AST/TOV,STL/TOV,TOV,PF,PTS
22868,2015,Jeff Adrien,PF,197.5,4,110.25,28.26470117,28,MIN,17,0,215,14.2,0.494,0,0.864,11.9,29.6,20.5,10.5,0.9,3.3,12.9,14.3,,0.2,0.2,0.4,0.087,,-2.7,0.5,-2.2,0,19,44,0.432,0,0,,19,44,0.432,0.432,22,38,0.579,23,54,77,15,4,9,1.67,0.44,9,30,60
22896,2015,Jeff Ayres,PF,202.5,4,108,26.33744856,27,SAS,51,0,383,14.4,0.618,0,0.379,11.2,23.3,17.3,5.5,1.1,1.6,19,16.3,,0.6,0.6,1.2,0.147,,-2.1,0.4,-1.7,0,55,95,0.579,0,0,,55,95,0.579,0.579,27,36,0.75,37,80,117,14,8,8,0.54,0.31,26,60,137
23099,2015,Jeff Green,SF,197.5,3,96.75,24.80371735,28,TOT,78,70,2454,14.4,0.534,0.302,0.297,2.9,12.1,7.5,8.8,1.1,1.1,9,21.9,,2.7,2.4,5.2,0.101,,0.1,-0.8,-0.7,0.8,416,967,0.43,97,292,0.332,319,675,0.473,0.48,239,287,0.833,64,264,328,134,53,34,1.49,0.58,108,147,1168
23431,2015,Jeff Teague,PG,185,5,83.7,24.45580716,26,ATL,73,72,2228,20.6,0.566,0.233,0.36,1.6,7.7,4.7,37.9,2.9,1.2,16.6,25.3,,5,2.8,7.7,0.166,,2.5,-0.7,1.8,2.1,408,887,0.46,71,207,0.343,337,680,0.496,0.5,275,319,0.862,30,154,184,513,125,31,2.5,0.61,205,139,1162
23499,2015,Jeff Withey,C,205,R,108,25.6989887,24,NOP,37,0,259,17.6,0.57,0,0.781,10.1,17.9,14,6.4,0.8,5.3,12.2,17.3,,0.5,0.3,0.8,0.149,,-1.6,0.6,-1,0.1,32,64,0.5,0,0,,32,64,0.5,0.5,34,50,0.68,23,41,64,11,4,18,0.36,0.36,12,26,98
23430,2015,Jeffery Taylor,SF,197.5,2,101.25,25.95737863,25,CHO,29,13,430,8.2,0.481,0.316,0.36,3.5,10.3,6.8,8.2,1.4,0.2,12.6,16,,-0.1,0.4,0.3,0.034,,-3.3,-0.6,-4,-0.2,45,114,0.395,11,36,0.306,34,78,0.436,0.443,26,41,0.634,14,39,53,22,12,1,1.16,0.63,19,36,127
23091,2015,Jerami Grant,SF,200,R,94.5,23.625,20,PHI,65,11,1377,8.7,0.47,0.443,0.548,3.7,12.3,7.8,9.4,1.5,4,16.3,16.5,,-0.9,1.4,0.5,0.019,,-4.3,1,-3.3,-0.5,124,352,0.352,49,156,0.314,75,196,0.383,0.422,114,193,0.591,49,149,198,79,40,68,0.93,0.47,85,144,411
23248,2015,Jerel McNeal,PG,187.5,R,90,25.6,27,PHO,6,0,36,1.2,0.379,0.182,0.182,0,9.2,4.6,7.8,4.2,2.1,29.6,20.6,,-0.2,0.1,-0.1,-0.149,,-10.2,1.7,-8.5,-0.1,3,11,0.273,1,2,0.5,2,9,0.222,0.318,2,2,1,0,3,3,2,3,1,0.4,0.6,5,5,9
23048,2015,Jeremy Evans,SF,202.5,4,90,21.9478738,27,UTA,38,0,266,20.5,0.636,0.086,0.5,11.3,19.4,15.4,7.9,2.2,3.6,6.6,13.1,,0.9,0.4,1.3,0.241,,1.5,2,3.5,0.4,32,58,0.552,2,5,0.4,30,53,0.566,0.569,24,29,0.828,26,45,71,13,11,12,2.6,2.2,5,29,90
23199,2015,Jeremy Lamb,SG,192.5,2,83.25,22.46584584,22,OKC,47,8,633,14.9,0.538,0.444,0.22,1.4,16.5,9.1,10.9,1.7,0.7,9,20.5,,1,0.7,1.6,0.123,,0,-1.6,-1.6,0.1,104,250,0.416,38,111,0.342,66,139,0.475,0.492,49,55,0.891,8,99,107,44,21,6,1.63,0.78,27,52,295
23216,2015,Jeremy Lin,PG,187.5,4,90,25.6,26,LAL,74,30,1907,15.6,0.539,0.269,0.41,1.4,10.2,5.7,28.6,2.2,1.4,17.7,21.9,,1.8,0.8,2.7,0.068,,0.5,-1.3,-0.8,0.6,277,654,0.424,65,176,0.369,212,478,0.444,0.473,213,268,0.795,26,170,196,339,82,32,2.04,0.49,166,189,832
23181,2015,Jerome Jordan,C,210,1,113.85,25.81632653,28,BRK,44,0,383,16.8,0.609,0,0.468,15.3,15.5,15.4,5.3,1.1,3.1,16.3,16.1,,0.9,0.3,1.2,0.156,,-0.2,0,-0.2,0.2,50,94,0.532,0,0,,50,94,0.532,0.532,38,44,0.864,52,53,105,13,8,15,0.59,0.36,22,58,138
22916,2015,Jerrelle Benimon,PF,200,R,110.25,27.5625,23,UTA,2,0,3,4.7,,,,38.7,76.6,57.8,0,0,0,100,15.3,,0,0,0,-0.215,,-20.3,-6.6,-26.9,0,0,0,,0,0,,0,0,,,0,0,,1,2,3,0,0,0,0,0,1,0,0
22910,2015,Jerryd Bayless,PG,197.5,7,101.25,25.95737863,26,MIL,77,4,1717,11.1,0.519,0.233,0.266,1.5,12.5,7,21,1.8,0.6,18.8,18.6,,0.3,2,2.4,0.066,,-2.3,-0.3,-2.6,-0.3,220,516,0.426,37,120,0.308,183,396,0.462,0.462,121,137,0.883,22,189,211,233,59,12,2.1,1.16,133,163,598
23064,2015,Jimmer Fredette,PG,185,3,87.75,25.63915267,25,NOP,50,0,509,9.8,0.479,0.289,0.271,1.8,7.1,4.5,17.2,1.5,0.3,15.1,19.6,,0,0.2,0.2,0.021,,-2.6,-2.9,-5.5,-0.4,63,166,0.38,9,48,0.188,54,118,0.458,0.407,43,45,0.956,8,32,40,58,15,2,1.76,0.46,33,43,178
22952,2015,Jimmy Butler,SG,197.5,3,99,25.38054799,25,CHI,65,65,2513,21.3,0.583,0.212,0.508,5.1,11.2,8.2,14.4,2.3,1,7.7,21.6,,8.2,3,11.2,0.214,,4.1,0.6,4.7,4.2,421,912,0.462,73,193,0.378,348,719,0.484,0.502,386,463,0.834,114,265,379,212,114,36,2.28,1.23,93,108,1301
23292,2015,Joakim Noah,C,207.5,7,103.5,24.03832196,29,CHI,67,67,2049,15.3,0.482,0.005,0.407,11.9,22.1,17.1,23,1.2,2.6,19.6,13.7,,2.4,3.1,5.6,0.13,,-0.2,3.6,3.4,2.8,190,427,0.445,0,2,0,190,425,0.447,0.445,105,174,0.603,219,427,646,312,48,74,2.54,0.39,123,203,485
23250,2015,Jodie Meeks,SG,,,,,27,DET,60,0,1462,14.1,0.548,0.397,0.3,0.9,7.1,3.9,8.8,2.1,0.3,8.6,20.1,,2.2,0.9,3.1,0.103,,0.7,-1.6,-0.9,0.4,222,534,0.416,74,212,0.349,148,322,0.46,0.485,145,160,0.906,12,92,104,79,59,6,0.89,0.61,57,76,663
23118,2015,Joe Harris,SG,195,R,98.55,25.91715976,23,CLE,51,1,493,5.6,0.537,0.7,0.125,1.7,7.8,4.8,7.7,0.7,0.3,17.6,14.1,,0,0.2,0.2,0.018,,-2,-2.5,-4.5,-0.3,48,120,0.4,31,84,0.369,17,36,0.472,0.529,9,15,0.6,7,34,41,26,7,2,0.96,0.26,27,62,136
23147,2015,Joe Ingles,SF,200,R,101.7,25.425,27,UTA,79,32,1673,9.6,0.533,0.571,0.113,1.5,10.5,6,16.8,2.3,0.5,20.9,12.9,,0.5,1.6,2.2,0.062,,-1.1,0.3,-0.8,0.5,147,354,0.415,72,202,0.356,75,152,0.493,0.517,30,40,0.75,22,153,175,182,72,10,1.86,0.74,98,124,396
23172,2015,Joe Johnson,SG,197.5,13,108,27.68787053,33,BRK,80,80,2791,14.1,0.523,0.329,0.172,2.1,13.3,7.7,17.1,1.1,0.4,11.1,20.3,,2.6,1.5,4.1,0.07,,0.9,-0.7,0.2,1.5,446,1025,0.435,121,337,0.359,325,688,0.472,0.494,141,176,0.801,53,331,384,292,59,14,2.13,0.43,137,120,1154
22888,2015,Joel Anthony,C,202.5,7,110.25,26.8861454,32,DET,49,0,406,14.7,0.607,0,0.355,8.2,17,12.4,1.8,1.5,9.5,14.3,9.1,,0.5,0.7,1.2,0.142,,-3.4,4.8,1.4,0.3,36,62,0.581,0,0,,36,62,0.581,0.581,15,22,0.682,32,61,93,5,12,49,0.42,1,12,55,87
23065,2015,Joel Freeland,C,205,2,112.5,26.76977989,27,POR,48,8,617,12.2,0.522,0,0.166,11,21.9,16.6,3.8,0.7,2.7,12.4,13.4,,0.6,0.9,1.6,0.122,,-3,1.2,-1.8,0,74,151,0.49,0,0,,74,151,0.49,0.49,21,25,0.84,62,129,191,16,9,23,0.7,0.39,23,93,169
23026,2015,Joey Dorsey,PF,200,3,120.6,30.15,31,HOU,69,17,854,11.1,0.507,0.007,0.572,13.3,22.7,18,4.4,2.3,2.3,18.4,11.3,,0.4,1.5,1.9,0.108,,-3.5,2.1,-1.4,0.1,80,145,0.552,0,1,0,80,144,0.556,0.552,24,83,0.289,103,176,279,25,40,25,0.61,0.98,41,157,184
23202,2015,Joffrey Lauvergne,C,207.5,R,99,22.99317753,23,DEN,24,1,268,10.5,0.459,0.18,0.315,10.5,20.9,15.5,7.5,1.5,2.9,17.8,19.9,,-0.2,0.3,0.1,0.012,,-4.2,0.7,-3.6,-0.1,36,89,0.404,3,16,0.188,33,73,0.452,0.421,18,28,0.643,27,50,77,13,8,10,0.59,0.36,22,43,93
23127,2015,John Henson,C,207.5,2,103.05,23.93380752,24,MIL,67,11,1228,18,0.578,0,0.396,11.7,17.4,14.5,7.8,1.2,9.3,17.6,18.1,,1.3,2.4,3.6,0.142,,-1.9,4.6,2.7,1.5,196,346,0.566,0,0,,196,346,0.566,0.566,78,137,0.569,124,188,312,59,28,135,0.68,0.32,87,152,470
23158,2015,John Jenkins,SG,190,2,96.75,26.80055402,23,ATL,24,3,297,15.9,0.629,0.525,0.192,0.8,13.8,7.5,7,1.7,0,6.9,17.8,,0.6,0.3,0.9,0.147,,1.1,-2.1,-0.9,0.1,49,99,0.495,21,52,0.404,28,47,0.596,0.601,16,19,0.842,2,37,39,13,10,0,1.63,1.25,8,15,135
23223,2015,John Lucas,PG,177.5,6,74.7,23.70958143,32,DET,21,0,272,13,0.461,0.279,0.048,1.5,5,3.2,36,1.5,0,13.1,19.9,,0.2,0.1,0.3,0.058,,-1.1,-4.4,-5.5,-0.2,42,104,0.404,9,29,0.31,33,75,0.44,0.447,5,5,1,4,12,16,60,8,0,3.75,0.5,16,18,98
23379,2015,John Salmons,SF,,,,,35,NOP,21,0,270,5.1,0.422,0.542,0.083,1.7,7.1,4.4,6.6,1.8,1.1,9.1,9.3,,0,0.1,0.1,0.017,,-2.7,-0.2,-2.9,-0.1,16,48,0.333,8,26,0.308,8,22,0.364,0.417,2,4,0.5,4,17,21,13,9,4,2.6,1.8,5,25,42
23472,2015,John Wall,PG,,,,,24,WAS,79,79,2837,19.9,0.523,0.186,0.31,1.5,12.8,7.3,46.3,2.5,1.3,18.7,26.1,,3.6,4.2,7.8,0.132,,2.4,1.1,3.5,3.9,519,1166,0.445,65,217,0.3,454,949,0.478,0.473,284,362,0.785,36,330,366,792,138,45,2.61,0.45,304,180,1387
23300,2015,Johnny O'Bryant,PF,202.5,R,115.65,28.20301783,21,MIL,34,15,368,3.8,0.379,0,0.225,8.2,11.7,10,7.1,0.7,0.9,15.9,19.2,,-0.8,0.3,-0.5,-0.063,,-7.5,-1.6,-9,-0.7,44,120,0.367,0,0,,44,120,0.367,0.367,12,27,0.444,26,38,64,17,5,4,0.68,0.2,25,44,100
23214,2015,Jon Leuer,PF,205,3,102.6,24.41403926,25,MEM,63,6,824,11.9,0.478,0.106,0.216,7,21.7,14.3,8.8,1.1,0.9,10.5,18.6,,0.2,1.2,1.3,0.078,,-3.1,0,-3.1,-0.2,121,273,0.443,7,29,0.241,114,244,0.467,0.456,37,59,0.627,50,157,207,46,17,9,1.31,0.49,35,86,286
23160,2015,Jonas Jerebko,PF,205,4,103.95,24.73527662,27,TOT,75,0,1230,15,0.549,0.369,0.174,8,17.2,12.5,9,1.9,1.1,9.7,16.2,,2,1.4,3.5,0.135,,0.5,0.4,0.9,0.9,169,379,0.446,54,140,0.386,115,239,0.481,0.517,56,66,0.848,93,189,282,71,46,18,1.61,1.05,44,135,448
23460,2015,Jonas Valanciunas,C,210,2,119.25,27.04081633,22,TOR,80,80,2096,20.6,0.623,0.002,0.423,11.8,26.3,19.1,3.1,0.8,3.6,12.4,19.1,,5.8,2.4,8.2,0.189,,0.1,-0.6,-0.5,0.8,373,652,0.572,0,1,0,373,651,0.573,0.572,217,276,0.786,215,478,693,39,33,95,0.36,0.3,109,222,963
22866,2015,Jordan Adams,SG,192.5,R,94.05,25.38033395,20,MEM,30,0,248,12.8,0.489,0.291,0.267,4.2,8.7,6.4,10.1,3.4,2.3,12.7,20.4,,0,0.4,0.4,0.073,,-1.8,1.2,-0.6,0.1,35,86,0.407,10,25,0.4,25,61,0.41,0.465,14,23,0.609,9,19,28,16,16,7,1.14,1.14,14,24,94
22979,2015,Jordan Clarkson,PG,192.5,R,87.3,23.55877888,22,LAL,59,38,1476,16.9,0.528,0.203,0.265,4,10.5,7.1,23.8,1.8,0.7,12.6,23,,2,0.4,2.4,0.078,,1.4,-1.7,-0.3,0.6,267,596,0.448,38,121,0.314,229,475,0.482,0.48,131,158,0.829,56,135,191,206,51,12,2.15,0.53,96,109,703
23054,2015,Jordan Farmar,PG,185,7,81,23.66691015,28,LAC,36,0,529,9.9,0.513,0.614,0.07,1.7,7.1,4.5,18,1.9,0.8,16.4,16.6,,0.2,0.4,0.6,0.053,,-0.7,-1.3,-2,0,61,158,0.386,35,97,0.361,26,61,0.426,0.497,10,11,0.909,8,34,42,67,20,5,2.09,0.63,32,52,167
23108,2015,Jordan Hamilton,SF,197.5,3,99,25.38054799,24,LAC,14,2,122,8.3,0.543,0.6,0,1.9,12.7,7.4,8.2,0.8,0,10.3,14.4,,0.1,0.1,0.1,0.059,,-1.1,-2.1,-3.2,0,14,35,0.4,10,21,0.476,4,14,0.286,0.543,0,0,,2,14,16,7,2,0,1.75,0.5,4,14,38
23132,2015,Jordan Hill,C,205,5,105.75,25.1635931,27,LAL,70,57,1874,16.2,0.494,0.014,0.216,9.9,23.4,16.4,9.5,0.9,2.3,11.1,22.7,,1.1,1.1,2.2,0.055,,-2,-0.6,-2.6,-0.3,357,777,0.459,3,11,0.273,354,766,0.462,0.461,124,168,0.738,174,382,556,103,34,52,0.97,0.32,106,164,841
23104,2015,Jorge Gutierrez,PG,187.5,1,85.95,24.448,26,TOT,20,1,175,11,0.567,0.073,0.317,3.3,12.9,8.1,19.6,1.8,0,20.4,15.2,,0.1,0.2,0.3,0.088,,-2.5,-0.6,-3.1,0,22,41,0.537,0,3,0,22,38,0.579,0.537,9,13,0.692,5,20,25,22,6,0,1.83,0.5,12,25,53
22958,2015,Jose Calderon,PG,187.5,9,90,25.6,33,NYK,42,42,1270,11.3,0.519,0.401,0.09,1.7,9.8,5.6,25.6,1.3,0,16.9,16.1,,0.8,0.1,0.9,0.033,,-0.5,-2.6,-3.2,-0.4,147,354,0.415,59,142,0.415,88,212,0.415,0.499,29,32,0.906,19,105,124,198,31,0,2.64,0.41,75,76,382
23249,2015,Josh McRoberts,PF,205,7,108,25.6989887,27,MIA,17,4,296,10.2,0.613,0.358,0.245,2.9,15.1,9.1,17.5,2.1,0.9,27.3,12.8,,0.1,0.3,0.4,0.07,,-1.7,0.6,-1.1,0.1,28,53,0.528,8,19,0.421,20,34,0.588,0.604,8,13,0.615,7,38,45,33,12,3,1.5,0.55,22,41,72
23411,2015,Josh Smith,PF,,,,,29,TOT,83,35,2300,14.9,0.467,0.231,0.258,7.2,18.3,12.6,20.5,1.9,3.9,15.8,24.8,,-1.1,3.4,2.3,0.048,,-1.7,2.6,1,1.7,414,987,0.419,72,228,0.316,342,759,0.451,0.456,127,255,0.498,152,378,530,277,87,116,1.35,0.42,206,228,1027
23135,2015,Jrue Holiday,PG,190,5,92.25,25.55401662,24,NOP,40,37,1303,18.8,0.522,0.253,0.142,2.8,9,5.9,34.9,2.5,1.3,13.8,23.1,,2.3,1.1,3.4,0.124,,3,-0.7,2.3,1.4,238,534,0.446,51,135,0.378,187,399,0.469,0.493,65,76,0.855,32,103,135,274,63,23,3.01,0.69,91,110,592
23347,2015,Julius Randle,PF,202.5,R,112.5,27.43484225,20,LAL,1,0,14,-7.5,0.258,0,0.667,0,0,0,0,0,0,20.5,15.5,,-0.1,0,-0.1,-0.276,,-12.3,-4.5,-16.8,-0.1,1,3,0.333,0,0,,1,3,0.333,0.333,0,2,0,0,0,0,0,0,0,0,0,1,1,2
23109,2015,Justin Hamilton,C,210,1,117,26.53061224,24,TOT,41,14,712,14.6,0.551,0.174,0.264,9.3,12.7,11,8.1,2,3.4,11.6,14.2,,1,0.5,1.5,0.102,,-0.1,0.9,0.7,0.5,85,178,0.478,10,31,0.323,75,147,0.51,0.506,39,47,0.83,57,77,134,36,27,30,1.39,1.04,26,70,219
23136,2015,Justin Holiday,SG,195,1,83.25,21.89349112,25,GSW,59,4,657,12.1,0.498,0.464,0.191,2,9.7,6,10.1,3,1.4,10.2,18.8,,0.2,1,1.3,0.092,,-1.4,0.5,-1,0.2,91,235,0.387,35,109,0.321,56,126,0.444,0.462,37,45,0.822,12,61,73,48,40,12,1.66,1.38,29,54,254
23299,2015,Jusuf Nurkic,C,,,,,20,DEN,62,27,1103,14.8,0.483,0.005,0.345,11.8,26.1,18.7,7.3,2.4,4.8,16.3,20.7,,-0.2,1.8,1.6,0.069,,-3.7,3.1,-0.6,0.4,171,383,0.446,0,2,0,171,381,0.449,0.446,84,132,0.636,125,257,382,50,52,68,0.58,0.61,86,207,426
23239,2015,K.J. McDaniels,SG,195,R,92.25,24.26035503,21,TOT,62,15,1352,10.6,0.494,0.346,0.306,5,11.4,8,9.3,1.6,4.2,17.6,19.3,,-0.9,1.5,0.6,0.02,,-3.8,1.1,-2.7,-0.2,172,434,0.396,43,150,0.287,129,284,0.454,0.446,100,133,0.752,65,135,200,72,44,70,0.69,0.42,105,126,487
23222,2015,Kalin Lucas,PG,182.5,R,87.75,26.34640646,25,MEM,1,0,6,-0.7,0,0,0,0,0,0,0,8.7,0,0,7.6,,0,0,0,-0.057,,-7.9,6.6,-1.3,0,0,1,0,0,0,,0,1,0,0,0,0,,0,0,0,0,1,0,0,0,0,1,0
23212,2015,Kawhi Leonard,SF,197.5,3,103.5,26.53420926,23,SAS,64,64,2033,22,0.567,0.234,0.307,4.8,20.6,12.9,13,3.7,1.8,9.4,23,,4.2,4.4,8.6,0.204,,2.6,3.5,6.1,4.1,394,822,0.479,67,192,0.349,327,630,0.519,0.52,202,252,0.802,85,376,461,161,148,48,1.66,1.53,97,128,1057
23303,2015,Kelly Olynyk,C,210,1,107.1,24.28571429,23,BOS,64,13,1423,15.9,0.558,0.331,0.258,7,16.5,11.7,12.2,2.3,2.1,14.3,21.1,,1.5,2.1,3.6,0.12,,0.7,1.4,2.1,1.5,251,528,0.475,61,175,0.349,190,353,0.538,0.533,93,136,0.684,92,211,303,109,64,39,1.11,0.65,98,213,656
23471,2015,Kemba Walker,PG,182.5,3,77.4,23.23888159,24,CHO,62,58,2119,17.6,0.486,0.285,0.288,1.8,9.9,5.7,27.1,2.2,1.2,8.3,25.9,,1.8,2.6,4.5,0.101,,2.2,0.1,2.2,2.3,378,981,0.385,85,280,0.304,293,701,0.418,0.429,234,283,0.827,35,185,220,318,89,31,3.18,0.89,100,92,1075
23228,2015,Kendall Marshall,PG,190,2,90,24.93074792,23,MIL,28,3,417,12.4,0.562,0.455,0.089,0.6,7.1,3.8,31.1,2.6,0,25,15.1,,0.3,0.5,0.8,0.088,,-1.7,-2.4,-4.1,-0.2,46,101,0.455,18,46,0.391,28,55,0.509,0.545,8,9,0.889,2,26,28,86,21,0,2.46,0.6,35,26,118
23318,2015,Kendrick Perkins,C,205,11,121.5,28.91136228,30,TOT,68,3,1148,7,0.467,0.004,0.366,8.7,21.2,15.1,6.3,0.7,2.9,26.5,13.6,,-1.2,1.3,0.1,0.006,,-5.5,1.3,-4.2,-0.6,102,227,0.449,0,1,0,102,226,0.451,0.449,42,83,0.506,91,229,320,51,16,42,0.54,0.17,95,162,246
23053,2015,Kenneth Faried,PF,200,3,102.6,25.65,25,DEN,75,71,2086,18.4,0.548,0.011,0.391,12.1,22.9,17.3,7.1,1.5,2.1,12,20.3,,3.5,2.1,5.6,0.13,,-0.2,0.9,0.8,1.4,373,736,0.507,1,8,0.125,372,728,0.511,0.507,199,288,0.691,242,426,668,89,62,57,0.75,0.53,118,211,946
22912,2015,Kent Bazemore,SG,192.5,2,90.45,24.40883792,25,ATL,75,10,1324,9.7,0.52,0.399,0.302,1.9,16.8,9.6,8.6,2,2.1,16.3,15.5,,-0.4,1.9,1.6,0.057,,-3.1,1.3,-1.8,0.1,141,331,0.426,48,132,0.364,93,199,0.467,0.498,60,100,0.6,21,201,222,78,52,33,1.07,0.71,73,127,390
22959,2015,Kentavious Caldwell-Pope,SG,192.5,1,92.25,24.89458593,21,DET,82,82,2587,11.2,0.501,0.457,0.163,1.9,9.1,5.4,6.8,1.9,0.5,8.3,19.5,,1.1,1.8,2.8,0.052,,-0.2,-0.9,-1,0.6,390,972,0.401,153,444,0.345,237,528,0.449,0.48,110,158,0.696,46,209,255,109,93,18,1.16,0.99,94,161,1043
23230,2015,Kenyon Martin,PF,202.5,14,105.3,25.67901235,37,MIL,11,0,104,10,0.437,0,0.091,6.7,14.2,10.5,7,2.5,4.9,11.6,11.2,,0,0.2,0.2,0.086,,-4.4,3.6,-0.8,0,9,22,0.409,0,0,,9,22,0.409,0.409,2,2,1,6,13,19,5,5,6,1.67,1.67,3,13,20
23040,2015,Kevin Durant,SF,202.5,7,108,26.33744856,26,OKC,27,27,913,27.6,0.633,0.34,0.366,1.9,18.7,10.4,22.2,1.3,2.2,12,29.1,,3.8,1,4.8,0.252,,6.3,-0.2,6.1,1.9,238,467,0.51,64,159,0.403,174,308,0.565,0.578,146,171,0.854,16,162,178,110,24,25,1.49,0.32,74,40,686
23070,2015,Kevin Garnett,PF,207.5,19,108,25.0834664,38,TOT,47,47,952,15.2,0.496,0.023,0.147,5.7,31.1,18.3,13.1,2.5,1.4,12.4,17.8,,0.4,1.5,1.9,0.096,,-2.6,2.4,-0.2,0.4,143,306,0.467,1,7,0.143,142,299,0.475,0.469,36,45,0.8,48,263,311,77,46,17,1.67,1,46,109,323
23220,2015,Kevin Love,PF,205,6,112.95,26.87685901,26,CLE,75,75,2532,18.8,0.562,0.412,0.337,6.5,26.3,16.6,10.7,1,1.2,10,21.7,,5.8,2.9,8.7,0.165,,2,-0.1,1.9,2.5,413,952,0.434,144,392,0.367,269,560,0.48,0.509,258,321,0.804,142,589,731,168,51,39,1.38,0.42,122,140,1228
23231,2015,Kevin Martin,SG,197.5,10,89.55,22.95785932,31,MIN,39,36,1302,16.7,0.549,0.306,0.309,1.6,11.1,6.2,12.5,1.3,0.1,9.7,26.6,,2,-0.1,1.9,0.069,,1.8,-3.9,-2.1,0,267,625,0.427,75,191,0.393,192,434,0.442,0.487,170,193,0.881,19,123,142,89,33,1,1.17,0.43,76,76,779
23386,2015,Kevin Seraphin,C,202.5,4,128.25,31.27572016,25,WAS,79,0,1235,12.5,0.535,0.004,0.182,8.1,17.9,13.1,8,0.4,3.8,16.8,21.5,,0,1.7,1.7,0.066,,-3.7,0.7,-3,-0.3,231,450,0.513,0,2,0,231,448,0.516,0.513,58,82,0.707,87,201,288,59,10,59,0.6,0.1,98,197,520
23252,2015,Khris Middleton,SF,200,2,105.3,26.325,23,MIL,79,58,2378,15.6,0.563,0.308,0.18,2.3,14.3,8.4,12.7,2.6,0.4,10.8,19.9,,3.2,3.5,6.7,0.135,,0.9,0.5,1.4,2,406,869,0.467,109,268,0.407,297,601,0.494,0.53,134,156,0.859,48,299,347,182,122,11,1.61,1.08,113,183,1055
23134,2015,Kirk Hinrich,SG,190,11,85.5,23.68421053,34,CHI,66,22,1610,6.8,0.468,0.441,0.131,1.4,6.6,4.1,13.8,1.5,0.6,15.3,13.3,,-0.3,1.3,1,0.03,,-2.3,-0.6,-2.8,-0.3,142,381,0.373,58,168,0.345,84,213,0.394,0.449,35,50,0.7,20,101,121,148,46,14,2.03,0.63,73,144,377
23446,2015,Klay Thompson,SG,202.5,6,105.75,25.78875171,24,GSW,77,77,2455,20.8,0.591,0.42,0.197,1.2,9.4,5.4,14.6,1.7,1.8,9.5,27.6,,5.7,3.1,8.8,0.172,,3.6,-1,2.7,2.9,602,1299,0.463,239,545,0.439,363,754,0.481,0.555,225,256,0.879,27,220,247,222,87,60,1.24,0.49,149,122,1668
22944,2015,Kobe Bryant,SG,195,18,95.4,25.0887574,36,LAL,35,35,1207,17.6,0.477,0.258,0.338,2.3,16.5,9.1,29.9,2,0.5,13.5,34.9,,-0.4,0.6,0.2,0.006,,1.6,-1.3,0.3,0.7,266,713,0.373,54,184,0.293,212,529,0.401,0.411,196,241,0.813,26,173,199,197,47,7,1.54,0.37,128,65,782
23197,2015,Kosta Koufos,C,210,6,119.25,27.04081633,25,MEM,81,3,1348,14.2,0.53,0,0.237,10.3,25.8,18.1,4.3,1.1,3.9,14.9,15.8,,0.8,2.5,3.3,0.118,,-3.4,1.9,-1.5,0.2,182,358,0.508,0,0,,182,358,0.508,0.508,55,85,0.647,121,305,426,37,29,63,0.54,0.42,69,148,419
23306,2015,Kostas Papanikolaou,SF,200,R,101.25,25.3125,24,HOU,43,1,795,7.8,0.444,0.538,0.091,5.4,10.9,8.2,15.8,1.8,1.3,21.2,14.2,,-0.4,0.9,0.5,0.029,,-3,0.7,-2.3,-0.1,69,197,0.35,31,106,0.292,38,91,0.418,0.429,13,18,0.722,39,79,118,85,29,13,1.55,0.53,55,71,182
23143,2015,Kris Humphries,PF,202.5,10,105.75,25.78875171,29,WAS,64,17,1345,15.4,0.512,0.016,0.262,10.1,24.4,17.4,6.7,1.3,1.5,8.5,18.3,,1.6,2.1,3.8,0.134,,-2,0.7,-1.3,0.2,211,446,0.473,0,7,0,211,439,0.481,0.473,87,117,0.744,118,298,416,57,34,25,1.24,0.74,46,130,509
22884,2015,Kyle Anderson,SF,202.5,R,103.5,25.24005487,21,SAS,33,8,358,8.2,0.389,0.124,0.157,1.6,20.8,11.4,10.9,2.1,1.5,9.5,13.4,,-0.3,0.6,0.3,0.044,,-5.2,2.4,-2.7,-0.1,31,89,0.348,3,11,0.273,28,78,0.359,0.365,9,14,0.643,5,67,72,28,15,7,2.8,1.5,10,28,74
23196,2015,Kyle Korver,SG,197.5,11,95.4,24.45761897,33,ATL,75,75,2418,14.8,0.699,0.748,0.197,0.7,13.3,7.2,12.1,1.1,1.5,14.1,14.4,,5,2.4,7.5,0.148,,3.1,0.2,3.3,3.3,292,600,0.487,221,449,0.492,71,151,0.47,0.671,106,118,0.898,15,289,304,196,52,42,1.83,0.49,107,140,911
23221,2015,Kyle Lowry,PG,182.5,8,88.2,26.48151623,28,TOR,70,70,2414,19.3,0.527,0.375,0.299,2.6,13.1,7.8,32.4,2.3,0.4,12.8,25.4,,5.1,2,7.1,0.141,,4.2,-0.6,3.6,3.4,430,1043,0.412,132,391,0.338,298,652,0.457,0.476,252,312,0.808,54,274,328,473,109,13,2.73,0.63,173,212,1244
